region,cntyname,zip_sort,name,address,city,state,zip,phone,cert,AUTO_UNIQUE_ID_2014-05-01_delmeram_ESAPPharmacies,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPrimaryIdValue,FPostOfficeBoxNumber,FPrimaryIdField,FGeometrySRID,FPostOfficeBoxType,FPreType,FPreArticle,FPostArticle
2,NEW YORK,10017,DUANE READE,2683 BROADWAY,NEW YORK,NY,10017,(212) 865-5360,NS000039,25,USCGeocoder,109,1,4.01,,c86775ba-1fc2-4c88-b8ba-0c1f1f30c774,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1906.89977689367,LinearInterpolationAddressRange,StreetSegment,92.0118343195266,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.798610999811,-73.9690163011175,Relaxed,TwoThousandTen,51000,5602,35644,44919,0,35620,4001,4,0191.00,061,36,1,ResidenceStreetAddress,2683,,,,,,,,,,NEW YORK,NY,10017,,,,,,,,,,,,,,,,,,2683,,,,,,,,,,NEW YORK,NY,10017,,,,,,,,,,,,2681-2699,,,,,,,,New York,NY,10025,,,,,,,,,,Manhattan,New York,1906.89977689367,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59656833,,tlid,0,,,,
2,NEW YORK,10016,DUANE READE,585 2ND AVE.,NEW YORK,NY,10016,(212) 685-0784,NS000042,26,USCGeocoder,296,1,4.01,,3a9fed54-e96b-4228-bd30-da18c5c2caf3,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1855.11839709152,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7435399063123,-73.9768210534481,Exact,TwoThousandTen,51000,5602,35644,44919,0,35620,1001,1,0070.00,061,36,1,ResidenceStreetAddress,585,,,,AVE,,,,,,NEW YORK,NY,10016,,,,,,,,,,,,,,,,,,585,,,,AVE,,,,,,NEW YORK,NY,10016,,,,,,,,,,,,585-601,,,,Ave,,,,New York,NY,10016,,,,,,,,,,Manhattan,New York,1855.11839709152,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59654493,,tlid,0,,,,
2,QUEENS,11375,DUANE READE,107-16 CONTINENTAL AVE.,FOREST HILLS,NY,11375,(718) 793-2905,NS000044,27,USCGeocoder,281,1,4.01,,1afe7eb2-6c80-4b25-9106-02640bbee0c0,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.721216,-73.85021,Exact,TwoThousandTen,51000,5602,35644,60323,0,35620,2005,2,0711.00,081,36,4,ResidenceZIP,107,,,,AVE,,,,,,FOREST HILLS,NY,11375,,,,,,,,,,,,,,,,,,107,,,,AVE,,,,,,FOREST HILLS,NY,11375,,,,,,,,,,,,,,,,,,,,Forest Hills,NY,11375,,,,,,,,,,,Queens,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,11375,,ZIPCode,0,,,,
2,NEW YORK,10016,DUANE READE,465 2ND AVE.,NEW YORK,NY,10016,(212) 213-1331,NS000045,28,USCGeocoder,234,1,4.01,,1a7c22c9-4933-4b30-9862-bc17eacc48f0,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1060.11865341384,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7400679945047,-73.9794226626775,Exact,TwoThousandTen,51000,5602,35644,44919,0,35620,3001,3,0066.00,061,36,1,ResidenceStreetAddress,465,,,,AVE,,,,,,NEW YORK,NY,10016,,,,,,,,,,,,,,,,,,465,,,,AVE,,,,,,NEW YORK,NY,10016,,,,,,,,,,,,469-463,,,,Ave,,,,New York,NY,10016,,,,,,,,,,Manhattan,New York,1060.11865341384,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,634256924,,tlid,0,,,,
2,KINGS,11229,DUANE READE,1417 AVENUE U,BROOKLYN,NY,11229,(718) 787-1665,NS000046,29,USCGeocoder,94,1,4.01,,5d098cb2-d3d1-446c-bb36-b23bf6770394,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1904.33968166099,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.5988375159804,-73.9571868178817,Relaxed,TwoThousandTen,51000,5602,35644,10022,0,35620,2002,2,0580.00,047,36,1,ResidenceStreetAddress,1417,,,,,,,,,,BROOKLYN,NY,11229,,,,,,,,,,,,AVE,,,,,AVE,1417,,,,,,,,,,BROOKLYN,NY,11229,,,,,,,,,,,,1401-1499,,,,,,,,New York,NY,11229,,,,,,,,,,Brooklyn,Kings,1904.33968166099,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59091491,,tlid,0,,Ave,,
2,NEW YORK,10025,DUANE READE,700 COLUMBUS AVE.,NEW YORK,NY,10025,(212) 864-4189,NS000047,30,USCGeocoder,234,1,4.01,,b831bca3-ba53-4b79-8c9d-cd9683ce3b06,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2697.00873186812,ArealInterpolationGeometricCentroid,Parcel,99.4082840236686,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.7920429407895,-73.9686369160856,Relaxed,TwoThousandTen,51000,5602,35644,44919,0,35620,2000,2,0181.00,061,36,1,ResidenceStreetAddress,700,,,,AVE,,,,,,NEW YORK,NY,10025,,,,,,,,,,,,,,,,,,700,,,,AVE,,,,,,NEW YORK,NY,10025,,,,,,,,,,,,700,,,,AVE,,,,New York,NY,10025,,,,6662,,,,,,,,2697.00873186812,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,968190,,UniqueId,0,,,,
1,WESTCHESTER,10705,DUANE READE,678 MCLEAN AVE.,YONKERS,NY,10705,(914) 963-3500,NS000048,31,USCGeocoder,187,1,4.01,,554e3498-bd9c-44ec-ad02-1c3a57d97e06,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1571.79314896883,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.9085964124301,-73.8766957304347,Relaxed,TwoThousandTen,84000,5602,35644,84000,0,35620,3005,3,0015.03,119,36,1,ResidenceStreetAddress,678,,,,AVE,,,,,,YONKERS,NY,10705,,,,,,,,,,,,,,,,,,678,,,,AVE,,,,,,YONKERS,NY,10705,,,,,,,,,,,,672-688,,,,Ave,,,,Yonkers,NY,10704,,,,,,,,,,Yonkers,Westchester,1571.79314896883,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,139747231,,tlid,0,,,,
1,WESTCHESTER,10552,DUANE READE,42 W. BROAD ST.,MT VERNON,NY,10552,(914) 664-3900,NS000049,32,USCGeocoder,172,1,4.01,,7fdf1268-3461-43b7-b490-618d1d92ea8d,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,372.122070362326,LinearInterpolationAddressRange,StreetSegment,98.3431952662722,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.926299153599,-73.8377207152838,Relaxed,TwoThousandTen,49121,5602,35644,49121,0,35620,1017,1,0038.00,119,36,1,ResidenceStreetAddress,42,,W,,ST,,,,,,MT VERNON,NY,10552,,,,,,,,,,,,,,,,,,42,,W,,ST,,,,,,MT VERNON,NY,10552,,,,,,,,,,,,10-48,,,,St,W,,,Mount Vernon,NY,10552,,,,,,,,,,Mount Vernon,Westchester,372.122070362326,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,139806190,,tlid,0,,,,
2,QUEENS,11694,DUANE READE,113-03 BEACH CHANNEL DR.,FAR ROCKAWAY,NY,11694,(718) 634-3900,NS000050,33,USCGeocoder,218,1,4.01,,f019f3f2-1c20-4406-b961-f2ad8cd2006e,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.576767,-73.84416,Exact,TwoThousandTen,51000,5602,35644,60323,0,35620,2004,2,0934.01,081,36,4,ResidenceZIP,113,,,,DR,,,,,,FAR ROCKAWAY,NY,11694,,,,,,,,,,,,,,,,,,113,,,,DR,,,,,,FAR ROCKAWAY,NY,11694,,,,,,,,,,,,,,,,,,,,Rockaway Park,NY,11694,,,,,,,,,,,Queens,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,11694,,ZIPCode,0,,,,
2,RICHMOND,10312,DUANE READE,4363 AMBOY RD.,STATEN ISLAND,NY,10312,(718) 967-3900,NS000051,34,USCGeocoder,172,1,4.01,,18510d57-56fd-4331-bdd4-d3409e7619f4,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,9186.44737195829,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.5453411156328,-74.1607208314032,Relaxed,TwoThousandTen,51000,5602,35644,70915,0,35620,4008,4,0146.04,085,36,1,ResidenceStreetAddress,4363,,,,RD,,,,,,STATEN ISLAND,NY,10312,,,,,,,,,,,,,,,,,,4363,,,,RD,,,,,,STATEN ISLAND,NY,10312,,,,,,,,,,,,4301-4487,,,,Rd,,,,New York,NY,10312,,,,,,,,,,Staten Island,Richmond,9186.44737195829,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59888858,,tlid,0,,,,
2,NEW YORK,10023,DUANE READE,2025 BROADWAY,NEW YORK,NY,10023,(212) 579-9955,NS000052,35,USCGeocoder,109,1,4.01,,1e083411-b7f5-4122-b85e-e8d665e7db23,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2089.31672770763,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7765482503423,-73.9822161299219,Exact,TwoThousandTen,51000,5602,35644,44919,0,35620,1001,1,0153.00,061,36,1,ResidenceStreetAddress,2025,,,,,,,,,,NEW YORK,NY,10023,,,,,,,,,,,,,,,,,,2025,,,,,,,,,,NEW YORK,NY,10023,,,,,,,,,,,,2019-2039,,,,,,,,New York,NY,10023,,,,,,,,,,Manhattan,New York,2089.31672770763,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59657004,,tlid,0,,,,
2,NEW YORK,10024,DUANE READE,609-B COLUMBUS AVE.,NEW YORK,NY,10024,(212) 724-4270,NS000053,36,USCGeocoder,187,1,4.01,,623b5a13-a93d-4f96-b7a6-0986533d508f,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2557.57205479592,ArealInterpolationGeometricCentroid,Parcel,99.4082840236686,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.7885975702228,-73.9701060887431,Relaxed,TwoThousandTen,51000,5602,35644,44919,0,35620,4000,4,0173.00,061,36,1,ResidenceStreetAddress,609,B,,,AVE,,,,,,NEW YORK,NY,10024,,,,,,,,,,,,,,,,,,609,B,,,AVE,,,,,,NEW YORK,NY,10024,,,,,,,,,,,,609,,,,AVE,,,,New York,NY,10024,,,,1408,,,,,,,,2557.57205479592,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,938814,,UniqueId,0,,,,
2,KINGS,11219,DUANE READE,4318 13TH AVE.,BROOKLYN,NY,11219,(718) 686-0047,NS000054,37,USCGeocoder,484,1,4.01,,ee1fe9b7-b44f-47d4-8c91-3ccc5797c05f,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1906.0217744757,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.638345215458,-73.9887917787227,Relaxed,TwoThousandTen,51000,5602,35644,10022,0,35620,2001,2,0224.00,047,36,1,ResidenceStreetAddress,4318,,,,AVE,,,,,,BROOKLYN,NY,11219,,,,,,,,,,,,,,,,,,4318,,,,AVE,,,,,,BROOKLYN,NY,11219,,,,,,,,,,,,4300-4398,,,,Ave,,,,New York,NY,11219,,,,,,,,,,Brooklyn,Kings,1906.0217744757,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59080281,,tlid,0,,,,
2,NEW YORK,10025,DUANE READE,2760-62 BROADWAY,NEW YORK,NY,10025,(212) 678-7893,NS000056,38,USCGeocoder,390,1,4.01,,613d3cff-553e-4bbd-a2ef-45fab4cf20b4,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.799621,-73.970312,Exact,TwoThousandTen,51000,5602,35644,44919,0,35620,2001,2,0191.00,061,36,4,ResidenceZIP,2760,,,,,,,,,,NEW YORK,NY,10025,,,,,,,,,,,,,,,,,,2760,,,,,,,,,,NEW YORK,NY,10025,,,,,,,,,,,,,,,,,,,,New York,NY,10025,,,,,,,,,,,New York,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,10025,,ZIPCode,0,,,,
2,NEW YORK,10018,DUANE READE,625  8TH AVE.,NEW YORK,NY,10018,(212) 273-0889,NS000057,39,USCGeocoder,390,1,4.01,,f234b409-d6ce-4465-8aa6-dc464d179c09,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1878.79803568358,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7562148561964,-73.9906447671254,Exact,TwoThousandTen,51000,5602,35644,44919,0,35620,1001,1,0115.00,061,36,1,ResidenceStreetAddress,625,,,,AVE,,,,,,NEW YORK,NY,10018,,,,,,,,,,,,,,,,,,625,,,,AVE,,,,,,NEW YORK,NY,10018,,,,,,,,,,,,619-637,,,,Ave,,,,New York,NY,10018,,,,,,,,,,Manhattan,New York,1878.79803568358,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59655227,,tlid,0,,,,
2,KINGS,11235,DUANE READE,3090 OCEAN AVE.,BROOKLYN,NY,11235,(718) 368-4291,NS000058,40,USCGeocoder,281,1,4.01,,54e1934f-7cb8-4f0e-a92b-d83a614d3a2a,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3381.26320822607,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.5859657733336,-73.9489567194376,Relaxed,TwoThousandTen,51000,5602,35644,10022,0,35620,4003,4,0600.00,047,36,1,ResidenceStreetAddress,3090,,,,AVE,,,,,,BROOKLYN,NY,11235,,,,,,,,,,,,,,,,,,3090,,,,AVE,,,,,,BROOKLYN,NY,11235,,,,,,,,,,,,3074-3154,,,,Ave,,,,New York,NY,11235,,,,,,,,,,Brooklyn,Kings,3381.26320822607,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59091843,,tlid,0,,,,
2,NEW YORK,10021,DUANE READE,773 LEXINGTON AVE.,NEW YORK,NY,10021,(212) 829-0651,NS000059,41,USCGeocoder,218,1,4.01,,5deb75b5-bc7d-4c2f-a5d8-2ab338c8b69c,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1504.69131011143,ArealInterpolationGeometricCentroid,Parcel,98.3431952662722,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.7631253990507,-73.9670390053496,Relaxed,TwoThousandTen,51000,5602,35644,44919,0,35620,1002,1,0114.02,061,36,1,ResidenceStreetAddress,773,,,,AVE,,,,,,NEW YORK,NY,10021,,,,,,,,,,,,,,,,,,773,,,,AVE,,,,,,NEW YORK,NY,10021,,,,,,,,,,,,773,,,,AVE,,,,New York,NY,10065,,,,8531,,,,,,,,1504.69131011143,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,958373,,UniqueId,0,,,,
2,NEW YORK,10018,DUANE READE,661  8TH AVE.,NEW YORK,NY,10018,(212) 967-8110,NS000060,42,USCGeocoder,234,1,4.01,,f82526f3-2ace-4904-98df-5e4a3145a969,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,532.321949951351,ArealInterpolationGeometricCentroid,Parcel,98.3431952662722,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.7575772079617,-73.9899163513665,Relaxed,TwoThousandTen,51000,5602,35644,44919,0,35620,1001,1,0121.00,061,36,1,ResidenceStreetAddress,661,,,,AVE,,,,,,NEW YORK,NY,10018,,,,,,,,,,,,,,,,,,661,,,,AVE,,,,,,NEW YORK,NY,10018,,,,,,,,,,,,661,,,,AVE,,,,New York,NY,10036,,,,7105,,,,,,,,532.321949951351,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,937054,,UniqueId,0,,,,
2,NEW YORK,10003,DUANE READE,761 BROADWAY,NEW YORK,NY,10003,(212) 473-4900,NS000061,43,USCGeocoder,94,1,4.01,,49a744be-bb4a-4dc8-98d9-cbc713f659a6,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1832.00909062568,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7308481682378,-73.9923075441718,Exact,TwoThousandTen,51000,5602,35644,44919,0,35620,4000,4,0059.00,061,36,1,ResidenceStreetAddress,761,,,,,,,,,,NEW YORK,NY,10003,,,,,,,,,,,,,,,,,,761,,,,,,,,,,NEW YORK,NY,10003,,,,,,,,,,,,757-769,,,,,,,,New York,NY,10003,,,,,,,,,,Manhattan,New York,1832.00909062568,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59653589,,tlid,0,,,,
2,NEW YORK,10028,DUANE READE,2864 BROADWAY,NEW YORK,NY,10028,(212) 663-8870,NS000062,44,USCGeocoder,94,1,4.01,,e50b4026-e696-43b1-afbb-caba1e0de075,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1895.35976189841,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.8048775618054,-73.9660796518487,Relaxed,TwoThousandTen,51000,5602,35644,44919,0,35620,5000,5,0199.00,061,36,1,ResidenceStreetAddress,2864,,,,,,,,,,NEW YORK,NY,10028,,,,,,,,,,,,,,,,,,2864,,,,,,,,,,NEW YORK,NY,10028,,,,,,,,,,,,2858-2898,,,,,,,,New York,NY,10025,,,,,,,,,,Manhattan,New York,1895.35976189841,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59656813,,tlid,0,,,,
2,NEW YORK,10021,DUANE READE,1308 1ST AVE.,NEW YORK,NY,10021,(212) 988-7133,NS000064,45,USCGeocoder,328,1,4.01,,0c39e586-cc5a-4b75-bca5-b3f1fa01fee7,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1906.36163881212,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7665879403294,-73.9567744872173,Exact,TwoThousandTen,51000,5602,35644,44919,0,35620,4000,4,0124.00,061,36,1,ResidenceStreetAddress,1308,,,,AVE,,,,,,NEW YORK,NY,10021,,,,,,,,,,,,,,,,,,1308,,,,AVE,,,,,,NEW YORK,NY,10021,,,,,,,,,,,,1304-1322,,,,Ave,,,,New York,NY,10021,,,,,,,,,,Manhattan,New York,1906.36163881212,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59658428,,tlid,0,,,,
2,NEW YORK,10017,DUANE READE,852 2ND AVE.,NEW YORK,NY,10017,(212) 681-7960,NS000065,46,USCGeocoder,281,1,4.01,,833db496-be85-4e90-b0fc-a1fce0788e75,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1918.60837545409,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7519681608849,-73.9705307642587,Exact,TwoThousandTen,51000,5602,35644,44919,0,35620,2000,2,0090.00,061,36,1,ResidenceStreetAddress,852,,,,AVE,,,,,,NEW YORK,NY,10017,,,,,,,,,,,,,,,,,,852,,,,AVE,,,,,,NEW YORK,NY,10017,,,,,,,,,,,,846-860,,,,Ave,,,,New York,NY,10017,,,,,,,,,,Manhattan,New York,1918.60837545409,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59658716,,tlid,0,,,,
2,NEW YORK,10025,DUANE READE,2589 BROADWAY,NEW YORK,NY,10025,(212) 864-5246,NS000066,47,USCGeocoder,140,1,4.01,,7840315d-4127-451d-a6e6-a11e1677dd68,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2484.84220899642,ArealInterpolationGeometricCentroid,Parcel,99.4082840236686,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.7959029029792,-73.9715579486484,Relaxed,TwoThousandTen,51000,5602,35644,44919,0,35620,4000,4,0183.00,061,36,1,ResidenceStreetAddress,2589,,,,,,,,,,NEW YORK,NY,10025,,,,,,,,,,,,,,,,,,2589,,,,,,,,,,NEW YORK,NY,10025,,,,,,,,,,,,2589,,,,,,,,New York,NY,10025,,,,5655,,,,,,,,2484.84220899642,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,946459,,UniqueId,0,,,,
2,NEW YORK,10021,DUANE READE,1498 YORK AVE.,NEW YORK,NY,10021,(212) 879-8990,NS000067,48,USCGeocoder,281,1,4.01,,1ac66b3f-3bc1-4dfa-abd4-79ab7968ceb7,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1385.38188877702,ArealInterpolationGeometricCentroid,Parcel,98.3431952662722,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.7715575717312,-73.9499178926494,Relaxed,TwoThousandTen,51000,5602,35644,44919,0,35620,4000,4,0136.00,061,36,1,ResidenceStreetAddress,1498,,,,AVE,,,,,,NEW YORK,NY,10021,,,,,,,,,,,,,,,,,,1498,,,,AVE,,,,,,NEW YORK,NY,10021,,,,,,,,,,,,1498,,,,AVE,,,,New York,NY,10075,,,,0703,,,,,,,,1385.38188877702,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,970665,,UniqueId,0,,,,
2,NEW YORK,10021,DUANE READE,1524 2ND AVE.,NEW YORK,NY,10021,(646) 422-1023,NS000069,49,USCGeocoder,125,1,4.01,,112e82ed-9928-4db3-aab1-72d8985c73d3,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2048.96372830868,LinearInterpolationAddressRange,StreetSegment,92.0118343195266,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7735175351875,-73.9548115784337,Relaxed;Soundex,TwoThousandTen,51000,5602,35644,44919,0,35620,8000,8,0138.00,061,36,1,ResidenceStreetAddress,1524,,,,AVE,,,,,,NEW YORK,NY,10021,,,,,,,,,,,,,,,,,,1524,,,,AVE,,,,,,NEW YORK,NY,10021,,,,,,,,,,,,1518-1536,,,,Ave,,,,New York,NY,10075,,,,,,,,,,Manhattan,New York,2048.96372830868,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59658326,,tlid,0,,,,
2,NEW YORK,10021,DUANE READE,1187 1ST AVE.,NEW YORK,NY,10021,(917) 432-0634,NS000070,50,USCGeocoder,265,1,4.01,,ee5103ae-b700-42c4-8fa6-f98ae09994fb,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1902.28126991144,LinearInterpolationAddressRange,StreetSegment,92.0118343195266,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7629412074597,-73.9596600788925,Relaxed;Soundex,TwoThousandTen,51000,5602,35644,44919,0,35620,6000,6,0118.00,061,36,1,ResidenceStreetAddress,1187,,,,AVE,,,,,,NEW YORK,NY,10021,,,,,,,,,,,,,,,,,,1187,,,,AVE,,,,,,NEW YORK,NY,10021,,,,,,,,,,,,1183-1201,,,,Ave,,,,New York,NY,10065,,,,,,,,,,Manhattan,New York,1902.28126991144,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59657573,,tlid,0,,,,
